age,job,marital,education,balance,housing,duration,campaign,deposit
41,5,1,0,641,1,161,1,0
30,5,0,0,239,1,412,1,1
35,0,1,0,-488,1,97,4,0
32,5,1,2,1644,0,492,3,1
25,3,1,2,168,1,801,1,1
22,11,0,0,381,0,227,1,1
40,5,1,0,2158,0,277,1,0
48,3,1,1,1949,1,683,2,1
34,2,2,0,89,1,1871,4,1
47,2,1,0,311,1,238,1,0
37,3,0,0,792,1,1187,4,1
38,3,1,1,1187,1,157,1,0
31,3,0,1,4718,1,536,1,1
52,8,2,0,131,1,87,1,0
57,4,1,2,318,0,371,4,0
55,3,0,0,220,1,328,2,0
39,5,0,0,649,1,668,1,1
49,6,1,2,11,1,166,8,0
33,1,0,1,258,0,80,4,1
30,3,1,1,1567,1,1133,4,1
36,0,1,0,75,1,52,4,0
33,10,0,1,562,1,196,1,1
31,3,0,1,0,1,76,1,0
31,1,0,0,205,1,342,2,0
25,5,0,0,303,0,265,1,1
53,8,2,0,292,0,92,2,0
42,1,1,1,-215,0,1573,5,1
51,3,2,1,1267,1,254,2,0
31,3,1,1,0,1,108,2,0
37,3,1,1,3236,0,291,2,1
46,6,2,0,41,1,249,4,0
93,4,1,3,775,0,860,2,1
36,3,1,1,2987,1,307,1,1
46,3,1,1,699,0,970,1,1
30,1,0,0,4684,1,268,3,1
65,7,1,1,2331,0,290,1,1
42,3,0,1,4264,1,882,1,0
58,3,2,2,5914,0,69,4,0
41,5,1,2,865,0,19,5,0
37,1,0,1,147,0,416,2,0
40,5,1,3,1181,1,718,2,1
46,1,2,1,0,0,1199,2,1
40,2,1,0,1836,1,750,2,1
54,4,1,0,3846,1,216,2,0
45,1,1,0,-312,1,268,1,0
38,3,1,1,536,1,234,1,1
26,5,0,2,409,1,577,2,1
33,5,0,2,557,1,91,2,0
31,3,0,1,0,0,155,4,0
71,4,1,0,5715,0,747,2,1
46,10,1,1,137,1,246,1,0
43,9,1,2,0,1,132,1,0
36,3,1,0,1989,0,344,2,0
30,3,0,1,398,0,102,1,1
57,0,1,0,6005,1,704,1,1
22,11,0,0,185,0,153,1,1
45,9,2,3,0,0,278,3,1
37,1,1,1,549,0,239,1,1
46,3,1,1,7331,0,658,4,1
39,8,1,1,94,0,181,2,0
26,0,0,0,-12,1,98,1,0
49,1,2,0,972,0,104,3,0
56,4,1,0,0,0,413,2,0
37,8,1,0,187,0,165,1,0
31,5,1,2,605,1,334,10,0
36,3,0,1,3850,1,239,2,1
31,2,0,0,181,0,325,1,1
44,1,1,1,717,0,150,2,0
57,3,1,1,1172,1,72,1,0
55,4,2,1,816,0,113,3,0
59,4,1,2,-411,0,225,1,0
59,1,2,0,2396,0,488,1,1
37,5,1,0,509,1,172,1,0
35,1,1,0,1144,0,197,13,0
41,5,1,2,143,1,659,2,1
34,3,0,1,549,0,1246,2,1
30,1,0,0,19,1,16,15,0
50,0,1,0,715,0,131,13,0
29,6,0,0,2424,0,93,1,0
37,3,1,1,332,1,190,2,0
33,2,2,0,339,1,496,4,0
42,1,2,0,-106,1,95,1,0
34,0,0,0,846,1,758,2,0
27,1,0,1,11862,0,285,2,1
28,0,0,0,2290,1,2301,1,1
30,1,0,1,2325,0,263,1,1
57,3,1,1,1410,1,185,1,0
43,3,2,1,666,0,160,3,0
21,11,0,0,123,0,513,1,1
33,1,1,0,390,0,460,2,0
47,3,1,1,3505,0,434,2,1
36,3,1,1,96,0,729,4,1
30,3,0,1,1191,0,381,4,0
47,5,1,0,665,0,885,3,0
60,8,1,3,491,0,503,4,0
30,10,1,1,2666,0,475,2,1
28,11,0,0,1925,0,252,1,1
49,5,1,0,298,1,392,3,0
78,4,1,2,8556,0,137,2,1
66,4,1,1,1948,0,216,1,1
53,9,1,2,732,0,759,2,1
33,1,1,1,1699,0,178,2,1
36,5,0,0,3623,0,71,1,1
50,3,1,1,6739,1,68,3,0
26,2,0,2,179,1,333,4,0
54,5,1,2,316,1,240,1,0
31,3,0,1,18,0,82,2,0
62,4,1,0,3,0,151,1,0
56,3,1,3,4623,0,305,1,1
54,7,1,1,84,0,34,2,0
36,3,1,1,0,1,86,1,0
39,5,2,2,3,0,625,1,0
41,5,1,0,2689,1,135,1,1
23,1,0,0,598,0,406,1,1
32,2,1,0,264,1,1502,1,1
29,2,1,1,6,1,143,2,0
33,3,1,1,250,0,377,6,1
52,3,1,0,335,0,411,1,1
48,3,2,1,2263,0,874,2,1
35,1,0,0,354,0,444,3,1
43,6,1,0,553,0,125,1,0
31,3,1,1,2652,0,9,9,0
37,1,0,1,1609,0,10,19,0
31,3,0,1,924,0,231,1,1
39,3,2,0,4314,1,141,4,0
53,3,1,1,232,1,32,1,0
43,2,1,0,774,0,482,1,1
72,4,1,0,5715,0,1127,5,1
53,3,2,1,50,1,669,1,1
27,6,0,2,93,0,4,1,0
26,1,0,0,430,0,450,2,0
68,4,2,2,2027,0,619,2,1
36,1,0,0,125,1,676,3,1
54,3,1,1,0,0,307,3,0
26,3,0,1,3178,0,64,1,0
23,11,0,0,4126,0,96,2,1
80,4,1,2,997,0,151,1,1
47,8,1,1,2290,0,54,1,0
37,0,1,0,1396,1,199,2,0
30,5,0,0,971,1,283,1,0
49,5,1,2,1898,0,159,1,0
58,1,1,0,786,1,165,3,0
44,5,1,0,701,0,269,2,0
29,1,0,1,673,1,835,3,1
35,8,1,1,1265,1,326,5,1
48,5,2,0,-314,1,7,5,0
34,1,1,0,1035,0,1374,10,1
32,5,1,2,1504,1,131,2,0
55,2,1,0,283,1,156,1,0
25,1,0,1,3630,0,221,7,1
40,7,1,1,1953,1,112,5,0
41,5,1,0,0,1,625,2,0
42,7,1,0,324,1,528,3,0
34,3,0,1,416,0,1217,4,0
30,0,0,0,523,0,83,1,1
33,2,1,2,6904,0,114,2,0
53,5,0,0,1442,0,137,8,0
41,0,1,0,14968,0,1360,4,1
23,11,0,1,691,0,1178,1,1
42,7,1,0,1002,0,109,3,0
54,3,1,0,5249,1,108,1,0
42,5,1,0,273,0,315,1,0
47,8,0,1,3727,0,993,6,1
33,3,1,1,158,0,192,2,1
34,5,0,0,550,1,90,3,0
36,3,1,0,565,0,300,1,1
34,6,0,0,1965,0,714,1,1
42,5,1,0,414,1,400,3,0
33,7,1,0,3140,1,7,5,0
56,5,1,2,827,1,462,4,1
38,0,1,0,47,1,50,11,0
48,3,2,1,313,0,208,1,0
25,2,0,1,130,1,49,1,0
48,0,1,0,292,1,164,6,0
40,8,2,0,4328,0,133,2,0
20,11,0,3,755,0,284,1,1
30,3,0,1,168,0,35,13,0
55,1,2,1,0,0,134,2,1
38,7,0,0,2543,0,223,1,1
35,5,1,2,22,1,1190,2,1
34,5,0,0,39,0,138,3,0
29,3,0,1,0,1,539,12,1
38,2,1,0,8876,0,636,1,0
36,0,0,0,728,0,230,1,1
43,0,1,0,323,1,43,3,0
49,1,0,1,2585,0,64,1,0
47,2,1,0,2597,1,323,1,0
61,4,1,0,86,0,639,1,1
40,5,1,0,95,0,61,4,0
62,4,1,1,4692,1,73,1,0
46,5,2,2,916,1,472,2,0
36,0,1,0,898,0,118,5,0
22,11,0,0,216,0,363,1,1
28,0,0,0,1076,1,537,5,0
35,6,0,1,154,0,200,4,1
24,10,0,1,2984,1,935,1,1
29,10,0,1,3290,0,430,1,1
35,0,2,0,1085,0,199,1,1
30,3,1,1,4328,0,262,3,1
46,3,1,3,2466,0,216,3,1
64,3,1,1,3951,0,134,1,1
40,10,1,0,1516,1,373,1,0
52,1,1,3,425,1,219,2,0
51,5,1,0,0,1,173,2,0
43,3,0,1,1046,0,901,1,1
53,6,0,0,4,0,259,3,0
52,3,2,0,944,0,119,1,0
26,5,0,0,-84,1,63,5,0
35,3,0,1,992,0,238,1,1
35,1,0,1,992,1,79,1,0
34,0,1,1,1636,1,136,1,0
60,3,1,1,-311,0,151,6,0
52,3,1,1,1944,1,238,3,0
34,2,1,0,-538,1,682,1,1
33,3,0,1,718,1,271,1,1
29,1,0,1,2485,0,48,6,0
48,3,2,0,17,1,195,1,0
31,5,0,3,6281,0,257,1,1
38,2,0,2,3715,1,41,2,0
33,6,0,1,157,1,897,5,0
28,11,0,1,61,1,401,8,0
49,1,1,0,308,0,266,5,0
44,7,1,0,887,1,519,1,0
33,2,0,0,772,1,323,2,0
30,5,0,2,253,1,259,1,1
55,8,1,2,0,1,1303,2,1
56,0,2,0,1693,0,238,4,1
24,5,0,0,-398,1,14,3,0
41,1,1,0,188,0,15,25,0
32,3,1,1,4945,0,160,1,1
29,0,0,0,1992,0,119,2,0
28,3,0,1,334,1,438,4,0
34,5,1,0,1682,1,123,3,0
32,1,0,0,12,0,173,2,0
33,3,0,1,0,1,585,1,1
41,1,0,2,340,1,262,1,0
50,1,2,0,0,0,159,1,1
50,3,2,1,299,0,666,3,0
30,6,0,0,0,1,137,1,0
55,3,1,1,3848,1,222,2,1
33,5,1,2,50,1,246,2,0
36,0,1,0,1954,1,158,2,0
30,1,0,0,778,1,22,2,0
30,1,0,0,-754,1,974,1,0
33,3,1,0,67,1,316,4,0
30,3,1,1,1390,0,552,4,0
45,5,1,0,105,1,119,1,0
21,5,1,2,-172,1,409,1,1
45,3,1,2,4629,0,285,2,0
32,3,0,1,623,0,335,3,1
48,0,1,0,660,0,318,1,1
34,0,1,1,69,0,120,3,1
30,5,1,2,2607,1,158,10,0
49,6,1,0,13818,0,201,1,0
58,6,1,0,687,1,341,2,1
42,7,1,1,233,0,446,1,0
52,5,1,2,117,0,164,2,0
47,3,1,1,2351,0,80,1,1
49,7,1,1,384,0,64,1,0
68,4,1,1,2820,0,158,1,0
52,0,1,0,423,1,139,2,0
59,4,1,2,3400,1,515,3,1
28,3,0,1,1808,0,309,1,1
41,5,1,0,140,1,636,2,0
33,1,1,0,3572,1,85,2,0
32,1,0,0,483,0,580,3,1
53,5,1,0,2,1,851,2,0
48,5,1,2,559,1,1231,2,0
57,3,1,1,1318,0,115,1,1
39,5,1,2,12848,1,337,2,0
41,1,1,0,2123,0,130,2,0
56,8,1,2,445,0,13,6,0
42,3,1,1,1823,1,31,1,0
57,1,1,0,1753,1,539,1,0
30,0,0,0,2568,0,563,1,1
35,1,1,0,128,0,456,1,0
31,0,2,0,217,1,1776,2,1
74,4,2,2,166,0,99,1,0
48,5,1,2,134,1,315,2,0
55,0,1,0,8304,0,193,1,1
45,5,2,0,756,1,179,2,0
50,5,1,0,3558,0,84,10,0
45,10,1,1,-497,1,260,1,0
35,10,1,0,5613,1,699,3,1
36,1,1,0,2473,0,965,4,1
50,1,2,0,-298,1,68,8,0
29,5,0,0,922,1,72,1,0
34,3,0,1,681,0,637,2,1
52,10,1,0,517,0,77,4,0
46,3,1,0,10,1,122,7,0
30,3,0,1,398,0,235,2,1
36,5,1,0,536,1,274,3,1
49,1,1,0,-74,1,114,1,0
34,8,1,2,87,1,139,2,0
33,0,1,0,616,0,250,3,1
45,0,1,3,5511,0,272,1,1
41,5,1,2,6596,1,88,1,0
35,1,0,1,5301,0,937,2,1
59,4,1,2,-47,1,84,4,0
47,5,1,0,668,1,230,6,0
41,2,1,3,-1,0,1171,4,1
33,3,1,1,271,1,182,2,1
24,3,0,0,86,0,1075,2,0
71,4,2,2,275,0,293,1,1
32,1,0,1,550,0,337,1,1
49,1,1,1,-888,0,298,1,0
25,11,0,2,373,1,819,2,1
59,5,2,2,1265,0,849,1,1
33,3,0,1,20,0,329,2,0
30,5,1,2,0,1,239,2,0
29,5,1,2,544,0,121,4,0
75,4,1,2,1765,0,808,1,1
43,1,0,0,451,0,289,2,1
36,3,0,1,579,0,481,1,1
30,2,0,0,1510,1,191,1,0
33,3,0,1,3552,0,158,2,1
30,3,0,1,376,1,710,1,1
40,1,0,0,822,1,155,2,0
27,3,0,1,390,0,120,2,1
40,1,2,1,568,1,112,1,1
45,5,0,2,999,0,182,2,0
25,11,0,0,469,0,273,1,1
20,11,0,0,502,0,261,1,1
26,6,0,0,461,0,214,1,0
25,0,0,1,3730,1,353,1,1
30,3,1,1,131,1,384,6,1
33,0,1,1,882,0,104,1,1
35,3,1,1,925,0,200,4,1
52,0,0,0,-528,1,1144,2,1
33,2,0,0,133,0,305,2,1
36,2,1,0,11462,1,993,1,1
40,3,1,1,-17,1,474,1,1
32,1,0,1,2684,1,542,2,1
72,4,1,0,2850,0,131,2,0
35,6,0,0,127,1,162,1,1
44,10,1,2,0,0,843,3,0
33,5,1,0,1134,1,304,2,0
26,11,0,0,864,1,659,1,1
57,3,1,1,3431,1,55,2,0
49,1,1,0,5244,0,60,4,0
42,1,0,1,35,1,38,1,0
39,8,1,0,953,0,23,6,0
23,2,0,0,31,0,192,1,1
70,4,1,2,6538,0,394,1,1
53,0,1,0,53,1,387,1,1
35,10,1,0,598,1,245,1,0
36,3,0,1,811,0,229,1,1
31,0,0,0,396,1,104,1,0
31,5,0,0,-575,1,153,9,0
33,3,2,1,2885,0,1051,2,1
46,5,1,2,804,1,1063,2,1
61,8,1,2,848,0,605,1,0
31,0,0,0,0,0,188,3,1
54,3,1,1,313,1,83,2,0
40,6,1,2,1908,1,1661,2,1
29,3,1,1,0,1,667,2,1
41,5,2,2,0,0,509,2,1
67,4,1,0,2048,0,452,5,1
26,0,0,0,-326,1,128,3,0
27,5,1,0,419,1,1181,2,1
30,1,0,1,880,1,967,6,1
58,0,2,0,3337,1,369,2,1
45,1,1,0,2403,0,207,1,0
35,1,0,0,183,0,281,1,1
32,3,0,1,2016,0,232,1,1
43,3,2,1,9,1,89,5,0
27,10,0,1,147,0,111,5,0
40,3,1,1,143,0,832,6,0
28,0,0,3,2736,0,705,1,1
57,0,2,0,3100,0,165,2,0
60,0,1,2,-444,0,227,1,0
70,8,2,2,1311,0,651,1,1
25,5,0,0,-191,1,958,7,1
35,6,1,0,978,0,1370,3,1
34,7,1,1,0,1,611,1,1
32,3,0,1,1882,0,497,5,1
56,5,1,2,1137,0,176,1,1
31,3,0,1,12569,0,344,1,1
60,5,1,0,0,0,124,1,0
51,3,1,1,-15,0,212,2,0
52,6,1,0,1639,0,93,1,0
37,0,1,0,0,1,179,1,1
59,3,1,1,2239,0,431,1,1
38,10,2,0,0,1,84,1,0
38,0,2,0,407,1,89,1,0
60,8,1,2,517,0,1178,3,0
47,5,1,0,3715,0,171,2,1
52,5,1,0,955,0,153,1,1
57,3,2,1,2549,0,193,2,0
35,3,0,1,3,1,217,1,0
27,3,0,0,843,0,123,2,0
45,5,1,2,351,1,66,1,0
33,3,1,1,1778,0,388,1,1
32,1,0,1,1246,1,192,2,1
34,5,1,2,-78,1,198,1,0
53,8,1,3,0,0,207,1,0
44,10,1,1,1196,0,552,5,1
59,4,2,0,679,0,761,4,1
37,0,0,1,1000,1,195,1,1
59,0,1,0,145,1,556,2,1
35,1,0,0,344,0,519,16,1
56,6,1,2,3391,0,243,1,1
50,0,0,0,26,0,179,4,0
45,0,2,2,429,1,147,1,1
29,0,0,0,265,1,414,1,1
33,1,0,1,127,1,583,2,1
90,4,2,0,1,0,152,3,1
29,5,0,0,2,1,379,5,1
50,6,2,3,1088,0,749,1,1
37,11,0,3,444,0,137,1,1
44,5,1,1,2185,1,698,1,0
54,6,1,0,1561,0,352,3,1
35,1,1,1,703,0,169,1,0
34,0,1,0,445,0,256,2,0
26,1,0,1,11862,0,119,1,1
30,1,1,0,455,1,758,1,1
31,3,0,1,3384,0,153,1,1
66,8,1,2,1230,0,726,3,1
44,0,1,0,1248,1,428,3,0
39,5,1,0,2467,0,207,2,1
47,1,1,1,-813,1,179,25,0
34,0,0,1,64,1,76,2,0
49,5,1,0,1219,1,168,5,0
57,3,1,1,4929,1,91,4,0
53,10,1,0,534,1,115,4,0
34,5,0,0,215,0,329,1,0
27,7,1,0,2329,0,131,1,1
30,0,1,0,350,0,171,5,0
43,1,2,3,4389,0,632,2,1
41,1,1,1,1517,0,193,3,1
44,3,1,1,0,1,260,1,0
32,2,1,0,250,1,202,1,0
27,11,0,1,1134,0,825,1,1
39,2,1,0,25,1,658,1,1
32,1,0,1,703,1,489,2,0
32,3,0,1,41,0,686,5,1
40,1,1,1,1293,0,1702,3,1
67,4,1,3,2540,0,278,5,1
34,6,1,2,309,0,578,1,1
52,3,1,1,11650,1,48,1,0
36,1,0,0,651,0,876,1,1
34,3,1,0,-311,1,305,2,0
36,3,1,1,203,0,139,1,1
58,5,1,2,5188,1,606,6,1
41,3,0,1,11008,0,1540,1,1
44,7,1,0,320,1,269,3,0
27,11,0,1,39,0,379,1,1
44,8,0,0,299,0,186,1,0
40,5,2,0,0,1,121,2,0
58,0,1,3,903,0,56,1,0
60,5,1,0,196,0,583,3,0
60,7,2,0,80,1,397,1,0
52,3,1,1,659,0,517,4,0
30,5,0,0,799,0,674,1,1
58,4,1,2,565,0,153,1,1
38,8,1,0,634,0,105,4,0
31,11,0,0,216,0,138,1,0
43,5,1,0,514,1,34,2,0
40,3,0,1,0,0,58,7,0
30,1,0,0,863,1,1193,5,1
33,5,0,0,-14,1,223,2,0
53,1,1,0,1776,0,443,7,0
59,3,1,1,5397,0,671,3,1
35,3,1,1,1380,0,155,1,1
30,5,1,2,5,0,282,1,1
40,2,0,0,1038,0,741,1,0
35,0,2,0,0,0,186,6,0
44,1,1,0,2776,1,701,1,1
30,5,0,0,2145,1,727,2,1
34,5,1,0,1464,1,207,3,1
37,10,0,2,235,1,191,4,0
46,0,0,3,306,1,289,5,0
50,5,1,2,-37,1,78,3,0
31,6,2,1,756,0,355,2,1
52,4,2,2,-779,1,709,1,1
68,4,1,0,1146,0,212,1,1
45,5,0,0,0,1,1472,1,1
63,1,1,0,973,0,318,1,1
39,5,1,2,34,1,114,1,0
59,4,1,0,0,0,812,1,1
59,3,1,1,2239,0,377,6,1
30,0,2,0,419,0,72,2,0
30,1,1,0,2326,0,420,1,1
43,5,1,0,2160,0,261,1,1
34,0,0,0,601,0,184,3,0
54,8,1,2,3151,0,350,7,0
36,3,1,1,0,1,145,2,0
40,3,1,1,30,1,609,6,0
34,3,0,1,404,1,10,6,0
35,5,1,2,2490,1,170,1,0
25,11,0,3,480,0,140,1,1
33,1,1,1,16992,1,58,1,0
57,4,1,0,427,0,246,1,0
35,0,1,0,1286,1,862,3,1
33,1,1,0,73,1,218,1,1
56,3,1,1,616,0,293,2,1
30,2,2,0,1336,1,13,3,0
51,0,0,1,394,0,968,2,1
42,1,1,0,994,1,453,1,1
52,5,2,2,196,1,119,3,0
38,6,1,2,7005,1,370,1,1
23,11,0,3,565,0,162,7,0
52,7,0,1,3469,1,583,1,1
41,5,1,2,201,1,157,1,1
40,0,1,0,419,1,92,1,0
34,7,1,1,146,1,788,2,1
29,0,1,0,0,1,121,1,0
23,11,0,0,480,0,742,2,1
38,5,1,3,0,1,477,2,0
53,0,0,0,654,0,67,1,1
41,0,2,0,6046,1,300,6,1
42,2,1,0,1301,1,510,6,0
30,1,0,0,2734,0,459,3,1
69,4,1,2,2398,0,161,1,0
56,5,2,2,3021,0,419,2,0
50,2,2,0,-210,0,153,7,0
30,6,0,1,463,0,374,4,0
55,4,1,0,1504,1,761,1,1
39,2,1,0,0,1,793,2,0
33,2,1,0,207,1,629,4,1
36,1,0,1,197,0,260,1,1
49,3,1,1,20,1,117,1,0
45,0,2,0,0,0,264,1,1
25,0,0,1,760,1,223,3,1
41,5,1,0,193,1,130,1,0
29,0,0,0,613,1,779,1,0
49,1,2,1,1807,1,225,1,0
30,5,0,0,239,1,785,1,1
45,5,1,0,154,1,1138,1,1
36,3,2,1,14930,0,190,1,0
36,2,1,0,472,1,1017,1,0
56,7,2,2,29,0,52,2,0
32,2,0,0,310,1,144,1,0
38,3,1,1,5432,1,707,1,0
61,0,1,1,1332,0,156,1,1
38,10,1,0,279,1,110,5,0
39,5,0,0,1672,1,462,1,1
49,3,2,1,914,0,185,1,1
26,5,0,0,1006,1,667,1,1
33,1,0,1,179,1,432,2,0
37,5,1,2,106,1,511,1,1
49,5,1,2,-354,0,455,1,0
46,1,1,0,792,0,170,2,0
35,3,1,1,520,1,458,3,1
45,5,1,0,-221,1,170,1,0
41,10,1,0,3123,1,1203,2,1
57,5,1,2,23,1,25,8,0
41,5,2,0,-104,1,32,3,0
48,5,1,0,1513,0,1171,1,0
55,0,1,0,183,1,150,1,0
61,4,1,2,56,0,288,3,1
38,2,1,2,0,0,33,3,0
36,1,0,0,0,0,109,14,0
32,5,0,0,15341,0,738,3,0
34,1,0,1,1039,0,342,3,0
60,0,1,3,4629,1,624,1,1
58,3,1,1,287,1,676,8,0
29,5,0,0,2806,0,294,1,0
32,5,0,0,1940,1,299,3,0
45,0,1,0,967,0,63,1,0
25,5,0,2,52,1,528,2,1
52,5,1,0,331,0,84,4,0
43,1,1,0,-1701,1,285,1,0
76,4,1,2,2223,0,429,1,1
49,7,1,1,4976,1,105,1,0
39,3,1,1,691,1,517,1,0
37,3,1,1,1125,1,301,1,0
31,3,0,0,360,1,309,1,1
47,5,1,0,1996,0,761,2,1
56,5,2,2,-9,1,728,1,1
27,2,0,0,339,0,182,1,1
36,5,2,2,-308,1,725,1,1
26,2,0,0,531,1,184,1,0
29,1,1,0,428,0,131,4,0
47,8,1,2,0,1,193,1,0
24,2,0,3,2022,0,159,4,1
31,1,0,1,969,0,95,1,0
49,3,1,1,1167,1,249,1,1
33,1,1,0,264,0,180,4,0
43,2,2,0,1040,1,552,3,1
34,3,1,1,101,1,209,5,0
45,0,1,0,524,1,808,1,1
43,0,1,0,388,1,111,2,0
68,4,2,2,476,0,363,1,1
61,0,1,0,4608,0,212,1,1
40,3,1,0,106,0,676,2,1
42,1,1,0,89,1,159,1,0
26,10,0,1,168,0,394,1,1
51,3,0,1,-55,1,281,2,0
31,6,0,1,1489,1,678,1,0
26,11,0,1,641,1,55,1,0
33,0,0,1,146,0,380,1,1
37,5,1,0,342,1,340,2,0
34,0,0,1,4254,1,714,1,1
32,3,1,1,2667,1,251,1,1
50,5,1,2,9301,1,136,4,0
38,1,1,0,6728,0,252,4,1
45,5,1,0,61,1,745,4,1
35,3,0,1,805,0,613,1,0
31,2,0,0,629,1,369,2,0
49,4,1,2,-37,0,191,2,0
40,2,2,2,1937,1,86,1,0
33,0,1,0,-370,1,261,1,1
33,1,1,0,303,1,355,1,1
33,3,0,1,30,1,1077,1,1
59,5,1,2,625,0,133,1,0
34,3,0,1,0,1,759,1,0
55,3,2,1,8044,1,175,5,0
26,11,0,0,655,0,190,1,1
32,11,0,1,1138,0,402,3,1
36,0,0,1,364,0,185,1,1
35,5,1,2,147,1,358,1,0
54,1,2,0,136,0,151,4,0
36,1,1,1,4388,0,52,3,0
30,3,2,1,46,0,382,3,0
39,1,2,0,0,1,85,1,0
24,11,0,0,139,0,430,4,1
31,1,0,0,2544,0,252,1,1
58,5,1,0,381,0,79,4,0
40,0,1,0,367,1,89,1,0
27,3,0,0,843,0,187,1,1
32,5,0,0,5252,1,232,2,0
31,11,0,1,4951,0,285,3,1
30,1,0,0,930,0,396,1,1
38,3,1,1,119,1,568,4,1
49,1,0,0,9131,1,532,1,1
40,0,1,0,-666,1,107,2,0
62,5,1,2,1381,0,1020,1,0
47,2,1,0,1315,0,329,4,1
35,3,2,1,26,0,78,2,1
23,0,0,0,1104,1,120,2,0
29,2,0,0,32,1,563,1,1
32,0,0,0,131,1,522,1,1
39,5,1,2,70,0,813,1,1
93,4,1,3,775,0,476,2,1
56,2,1,3,616,0,1812,1,0
27,1,2,0,1977,1,449,1,1
42,7,1,3,206,1,695,2,1
26,3,0,1,1177,0,116,1,0
26,0,0,0,2509,0,654,3,1
30,0,0,0,2702,1,129,2,0
30,5,1,0,364,1,331,1,0
42,1,1,0,994,1,149,1,1
54,0,1,0,865,1,71,1,0
30,1,0,0,281,0,105,2,0
42,3,0,1,11008,0,822,6,1
31,5,1,0,4471,1,296,2,0
34,2,1,2,31,0,53,3,0
34,1,0,0,920,1,250,1,0
41,5,1,0,2717,1,559,2,0
33,3,0,0,0,0,190,2,0
41,3,1,1,-195,0,112,1,0
41,3,1,1,653,1,60,2,0
38,1,1,3,90,1,20,2,0
55,3,1,1,7803,0,441,1,1
42,3,0,1,0,1,562,2,1
34,3,1,1,123,0,301,3,1
29,0,0,1,8,0,107,1,0
24,3,0,1,507,0,257,1,1
37,3,1,1,1276,0,156,2,1
52,6,1,1,2133,0,90,1,0
26,0,0,1,313,0,210,2,1
53,1,1,2,6839,1,77,1,0
35,3,1,1,451,1,220,6,0
36,0,1,1,29,0,576,1,1
26,11,0,1,13107,1,112,2,0
28,5,0,2,54,1,533,1,1
27,3,0,0,924,1,84,1,0
42,7,0,2,103,1,156,5,0
39,1,2,0,1270,1,245,4,0
34,3,1,1,0,1,300,1,1
42,3,2,1,461,1,72,1,0
36,2,0,0,528,0,225,2,0
50,6,1,2,705,0,504,1,1
57,3,2,3,0,0,102,1,0
38,1,0,1,2496,0,193,1,0
43,0,0,1,664,1,119,1,0
31,11,0,0,3511,0,667,1,1
73,4,1,1,1641,1,49,2,1
60,4,1,2,1542,1,930,1,1
32,6,1,0,2996,1,68,1,0
49,3,1,1,1,0,1076,3,1
56,1,1,0,1938,0,229,1,1
63,5,1,0,641,0,417,2,1
43,3,1,1,1258,0,312,1,1
59,5,1,2,320,1,695,1,1
45,3,1,1,2671,0,94,4,1
51,5,1,1,2404,1,30,1,0
22,3,0,1,104,0,509,1,1
47,5,1,2,643,1,18,6,0
32,3,0,1,2465,0,414,1,1
48,3,1,2,606,0,77,6,0
33,3,1,1,-139,0,290,1,0
30,3,0,1,222,0,111,1,0
44,5,2,2,-57,1,234,1,0
22,10,0,0,2138,0,164,1,1
41,5,0,0,1085,1,599,1,1
26,10,0,0,551,0,531,1,1
29,0,1,0,6429,1,535,1,0
45,5,1,2,700,1,29,4,0
30,3,0,1,1636,0,301,2,0
48,6,1,2,608,0,362,2,0
31,0,1,0,23,0,322,7,0
57,6,1,2,2743,0,89,1,0
32,2,1,2,228,1,1017,6,1
49,8,1,2,889,0,388,1,1
38,0,0,0,77,0,441,4,0
51,3,1,1,-3,0,79,2,0
59,5,1,3,337,0,100,4,0
44,5,1,0,0,1,90,1,0
30,2,2,0,341,1,478,1,1
54,5,1,0,1070,0,373,4,0
44,5,0,0,0,0,133,1,1
47,0,2,0,295,1,94,2,1
55,8,1,0,127,1,1130,8,1
58,5,0,0,119,1,985,1,1
48,2,0,2,-139,0,75,2,0
24,11,0,0,1925,0,1363,1,1
61,4,1,0,569,0,219,1,1
42,3,1,1,0,0,325,2,0
32,3,0,1,9317,0,92,3,0
49,2,2,0,0,0,412,2,1
45,3,1,1,54,1,107,3,0
32,5,0,0,400,0,268,3,1
50,5,1,0,907,0,68,1,0
34,5,1,2,3986,1,345,2,0
67,4,1,1,1341,0,706,1,1
40,1,1,0,2266,0,175,3,1
39,3,0,1,2258,1,255,2,0
58,3,1,1,3864,1,815,4,1
34,3,1,1,676,0,486,1,1
35,1,2,0,2047,1,66,1,0
44,5,1,2,112,1,225,2,0
38,5,1,0,376,1,1521,1,0
34,3,1,1,158,0,190,1,1
41,7,1,2,39,1,549,2,1
32,5,0,3,258,1,291,2,0
26,5,0,0,428,0,575,1,0
19,11,0,0,394,0,327,3,1
30,3,0,1,265,0,295,1,0
39,2,0,0,91,0,213,1,1
47,3,1,1,1057,0,488,2,0
61,4,1,0,1058,0,159,3,1
47,5,1,0,-614,1,118,2,0
45,5,1,2,-443,1,691,1,1
25,11,0,0,3713,0,323,2,1
42,3,1,0,1018,0,305,2,0
57,8,1,2,625,0,867,1,1
27,10,0,1,347,0,385,4,1
34,10,0,1,462,0,1877,3,1
47,3,1,1,1147,0,654,1,1
34,0,1,0,1499,1,186,1,0
43,1,1,0,310,1,291,1,0
59,4,2,0,1,0,335,1,1
29,10,1,1,242,1,73,4,0
45,10,1,0,7,0,691,1,1
